Motif Name,Motif Count,AUPR Difference,MS Difference
TYY1_HUMAN.H10MO.A,19452,0.000646392515304,-0.000244707
FOXF1_HUMAN.H10MO.D,29550,0.00106440254114,-0.000584602
EMX1_HUMAN.H10MO.D,11489,0.000551897980559,-0.000203878
ZN232_HUMAN.H10MO.D,9909,2.31401256156e-05,-0.000130981
BC11A_HUMAN.H10MO.C,71053,0.00201481242132,-0.00279996
SOX13_HUMAN.H10MO.D,17711,0.00118861444363,-0.000326365
NKX32_HUMAN.H10MO.C,12207,-0.000426283231228,-0.000249714
CREB3_HUMAN.H10MO.D,18121,0.000586380228549,-0.000225425
PO2F3_HUMAN.H10MO.D,9146,7.59894049251e-05,-0.000175744
HMX2_HUMAN.H10MO.D,11036,0.000363164852715,-0.000195205
SNAI1_HUMAN.H10MO.C,10436,0.000181062484505,-0.000100404
HXC6_HUMAN.H10MO.D,21005,0.000643930887646,-0.000574619
P63_HUMAN.H10MO.S,8347,0.000398840954726,-8.65459e-05
VAX2_HUMAN.H10MO.D,9716,0.000702195221179,-0.000220805
CEBPB_HUMAN.H10MO.A,9802,0.000362121263448,-0.000171155
TLX1_HUMAN.H10MO.S,13161,0.000856571117186,-0.000223041
BATF3_HUMAN.H10MO.D,16165,0.000766954479826,-0.000206113
HXB1_HUMAN.H10MO.D,15266,0.000555368320976,-0.000268608
PDX1_HUMAN.H10MO.C,6037,0.000264012879435,-6.181e-05
TF65_HUMAN.H10MO.A,15305,0.00089801744563,-0.000210702
LHX6_HUMAN.H10MO.D,11298,0.000120350430158,-0.000127345
E4F1_HUMAN.H10MO.D,14141,0.000165348722759,-0.000189096
BHE23_HUMAN.H10MO.D,19436,0.000519280113501,-0.000494003
SOX3_HUMAN.H10MO.D,9693,0.000929747791737,-5.54323e-05
PEBB_HUMAN.H10MO.C,11952,0.000173357322779,-0.000231892
NGN2_HUMAN.H10MO.D,15871,0.000801016491909,-0.000291377
NFYB_HUMAN.H10MO.A,15002,-2.97286430704e-05,-0.000197291
ALX4_HUMAN.H10MO.D,14201,0.000149088458051,-0.000277817
MAFK_HUMAN.H10MO.A,4914,0.000488735364587,4.05312e-06
CENPB_HUMAN.H10MO.D,20149,0.000722344253253,-0.000359863
HME2_HUMAN.H10MO.D,11830,0.000928935389376,-0.000141889
BARX1_HUMAN.H10MO.D,16808,0.000264246884164,-0.000298649
HXC11_HUMAN.H10MO.D,11412,-0.000314682948851,-0.000183642
HXB3_HUMAN.H10MO.D,13811,0.000751424146685,-0.000260383
OLIG1_HUMAN.H10MO.D,12190,0.000125794910468,-8.52644e-05
CR3L2_HUMAN.H10MO.D,21841,0.000701329191867,-0.000208229
JUND_HUMAN.H10MO.A,4768,7.13651549725e-05,-6.89924e-05
CDC5L_HUMAN.H10MO.D,15477,-0.000165162452867,-0.000213236
MEOX1_HUMAN.H10MO.D,13155,0.000497209464679,-0.000137746
EPAS1_HUMAN.H10MO.D,65211,-0.000120323196811,-0.000998259
IRF3_HUMAN.H10MO.C,50646,0.0017446870979,-0.00182989
KAISO_HUMAN.H10MO.A,39038,0.00116790945768,-0.000638008
RUNX1_HUMAN.H10MO.A,10465,0.000686983168847,-0.000181705
PO3F3_HUMAN.H10MO.D,29012,-0.000432354743093,-0.000475377
IRX2_HUMAN.H10MO.D,50921,0.00300576332439,-0.000867516
KAISO_HUMAN.H10MO.S,10650,5.72130009929e-05,-0.000190318
MYB_HUMAN.H10MO.C,11782,-3.30917973139e-05,-0.000206977
GFI1_HUMAN.H10MO.C,6385,-0.00017698239432,-8.61585e-05
ETV4_HUMAN.H10MO.B,12773,0.000386267136723,-0.000322074
NR5A2_HUMAN.H10MO.C,6845,0.000350625193835,-8.73208e-06
HBP1_HUMAN.H10MO.D,7405,0.000653060626764,-0.000194162
ARX_HUMAN.H10MO.D,13473,0.0011249104791,-0.00017187
EMX2_HUMAN.H10MO.D,12976,0.00107150917349,-0.00017336
