Motif Name,Motif Count,AUPR Difference,MS Difference
SOX7_HUMAN.H10MO.D,22185,0.000517161061956,2.94745e-05
GATA1_HUMAN.H10MO.S,13754,0.000301381203865,5.0962e-06
MYOD1_HUMAN.H10MO.C,19364,0.000452304295573,-2.06232e-05
WT1_HUMAN.H10MO.D,96852,0.00238263622849,0.000580907
BHE22_HUMAN.H10MO.D,41646,0.000521392690362,5.1707e-05
GATA1_HUMAN.H10MO.A,20124,0.000461033155188,4.11272e-06
ERG_HUMAN.H10MO.B,33606,0.000773325110069,-6.25849e-05
E2F7_HUMAN.H10MO.D,47647,0.00114401560075,3.06964e-06
HAND1_HUMAN.H10MO.D,11538,0.000291380980746,-1.03712e-05
NKX31_HUMAN.H10MO.C,49373,0.00109436314744,0.000159979
HXD8_HUMAN.H10MO.D,21662,0.000609633799423,-4.23193e-06
ELK1_HUMAN.H10MO.A,23895,0.000699316126332,-2.82526e-05
FOSB_HUMAN.H10MO.C,11277,0.000251016951345,9.53674e-07
TBX2_HUMAN.H10MO.D,14059,0.000319850066434,4.05312e-06
ESR1_HUMAN.H10MO.A,24848,0.000462662850246,-8.9407e-06
RUNX3_HUMAN.H10MO.C,26104,0.000720703269161,2.69413e-05
NKX23_HUMAN.H10MO.D,16022,0.000481273899244,1.81198e-05
NKX62_HUMAN.H10MO.D,26371,0.000720985736421,2.32458e-06
ESR1_HUMAN.H10MO.S,25358,0.000407059477424,8.61287e-06
MAZ_HUMAN.H10MO.A,95202,0.0010708936664,0.000456601
HXA7_HUMAN.H10MO.D,10894,0.000306014454986,1.12951e-05
CRX_HUMAN.H10MO.C,14586,0.000367268940188,3.96371e-06
SHOX_HUMAN.H10MO.D,39451,0.000973940269169,0.000107467
NOBOX_HUMAN.H10MO.C,17412,0.000327906837334,3.8147e-06
MZF1_HUMAN.H10MO.D,70496,0.00170346165019,0.000241846
STAT1_HUMAN.H10MO.A,20143,0.000410082475367,-1.39475e-05
CTCFL_HUMAN.H10MO.A,49709,0.00112202918427,8.59797e-05
CEBPD_HUMAN.H10MO.B,33712,0.00071420708562,3.8147e-06
TF7L2_HUMAN.H10MO.A,22013,0.000599081490396,2.0057e-05
ID4_HUMAN.H10MO.D,23578,0.000460713848749,-1.88947e-05
PAX3_HUMAN.H10MO.D,27749,0.000461632620381,1.66595e-05
STAT1_HUMAN.H10MO.S,14373,0.000283060780713,-3.23355e-05
DLX1_HUMAN.H10MO.D,32138,0.000844692624037,5.9098e-05
PAX7_HUMAN.H10MO.D,29777,0.000554559926375,2.48253e-05
NKX22_HUMAN.H10MO.D,11139,0.000253873131597,1.35601e-05
RXRG_HUMAN.H10MO.B,21779,0.00056651859085,7.21216e-06
TBX20_HUMAN.H10MO.D,62592,0.00177775995249,0.000222892
MUSC_HUMAN.H10MO.D,33449,0.000693140652862,5.96046e-08
ZSCA4_HUMAN.H10MO.D,32412,0.000865068824812,3.32892e-05
VSX2_HUMAN.H10MO.D,10973,0.000193902058403,1.69873e-06
NFAT5_HUMAN.H10MO.D,19065,0.000184434931617,-2.75373e-05
BCL6_HUMAN.H10MO.C,6873,0.000147481661658,1.055e-05
ZIC1_HUMAN.H10MO.B,66122,0.00183856096779,0.000271112
MEF2D_HUMAN.H10MO.C,18040,0.000364257789985,3.68655e-05
SP3_HUMAN.H10MO.B,65556,0.000730947454289,0.000293702
NR1H4_HUMAN.H10MO.C,28509,0.000441370596816,4.08888e-05
E2F4_HUMAN.H10MO.A,65253,0.00193894552839,-1.96397e-05
E2F5_HUMAN.H10MO.B,53043,0.00101431941867,1.94609e-05
HLF_HUMAN.H10MO.C,31143,0.000587768523321,-1.92225e-05
TBX4_HUMAN.H10MO.D,19632,0.000173841745924,1.17421e-05
HXD13_HUMAN.H10MO.D,15740,0.000439343511172,2.70903e-05
HME1_HUMAN.H10MO.D,31909,0.000538337266498,7.4774e-05
TYY1_HUMAN.H10MO.A,33005,0.000824037987306,-1.68085e-05
FOXF1_HUMAN.H10MO.D,63738,0.00176068467383,0.000278741
EMX1_HUMAN.H10MO.D,25201,0.000513881403242,2.71797e-05
ZN232_HUMAN.H10MO.D,20029,0.000610929459235,1.46925e-05
BC11A_HUMAN.H10MO.C,69459,0.00214309149697,0.000114799
SOX13_HUMAN.H10MO.D,41830,0.00110389401744,0.000108629
NKX32_HUMAN.H10MO.C,23041,0.000578535854937,-6.67572e-06
CREB3_HUMAN.H10MO.D,60842,0.00106091439447,6.85155e-05
PO2F3_HUMAN.H10MO.D,21028,0.000501395917092,-7.56979e-06
HMX2_HUMAN.H10MO.D,21444,0.000331340163463,4.59552e-05
SNAI1_HUMAN.H10MO.C,24141,0.000634692781867,-3.8892e-05
HXC6_HUMAN.H10MO.D,50236,0.00137655684244,0.000296384
P63_HUMAN.H10MO.S,16594,0.000210171800076,-7.62939e-06
VAX2_HUMAN.H10MO.D,18118,0.000635892212134,1.76728e-05
TBX19_HUMAN.H10MO.D,20338,0.000432612763288,9.59635e-06
TLX1_HUMAN.H10MO.S,27704,0.000644610741258,5.95748e-05
BATF3_HUMAN.H10MO.D,32454,0.000786741468489,-4.88758e-06
HXB1_HUMAN.H10MO.D,26808,0.000605627561077,2.6077e-05
PDX1_HUMAN.H10MO.C,10656,0.000259352410137,6.34789e-06
TF65_HUMAN.H10MO.A,26720,0.000539597657903,-5.26309e-05
LHX6_HUMAN.H10MO.D,22755,0.000477814068216,4.15742e-05
E4F1_HUMAN.H10MO.D,47755,0.00116145289914,-1.63913e-06
BHE23_HUMAN.H10MO.D,47845,0.00119896537675,6.59823e-05
SOX3_HUMAN.H10MO.D,23600,0.000666777952982,2.46763e-05
NGN2_HUMAN.H10MO.D,41150,0.00103006073819,-2.94149e-05
NFYB_HUMAN.H10MO.A,38542,0.000562899741051,7.91252e-05
ALX4_HUMAN.H10MO.D,31040,0.000759474016376,6.02305e-05
MAFK_HUMAN.H10MO.A,8201,0.000250880507967,-1.04904e-05
HME2_HUMAN.H10MO.D,18961,0.000348353955824,8.91089e-06
BARX1_HUMAN.H10MO.D,33237,0.000874454289142,9.92119e-05
HXC11_HUMAN.H10MO.D,24271,0.000530884581195,-1.48416e-05
HXB3_HUMAN.H10MO.D,28830,0.000754238099034,4.97699e-05
ATF7_HUMAN.H10MO.D,25681,0.000563091099574,-1.0699e-05
OLIG1_HUMAN.H10MO.D,31466,0.000716692652758,1.93119e-05
CR3L2_HUMAN.H10MO.D,80573,0.00188824197207,9.53972e-05
JUND_HUMAN.H10MO.A,11063,0.00030153175077,-8.10623e-06
CDC5L_HUMAN.H10MO.D,33905,0.000830519951558,1.21593e-05
MEOX1_HUMAN.H10MO.D,24611,0.000677450910141,2.27988e-05
EPAS1_HUMAN.H10MO.D,81856,0.00108228471183,0.000259936
CEBPB_HUMAN.H10MO.A,26793,0.000625650337668,-1.2815e-05
IRF3_HUMAN.H10MO.C,54457,0.00125055789419,9.59337e-05
KAISO_HUMAN.H10MO.A,71373,0.00166276698883,0.00024426
RUNX1_HUMAN.H10MO.A,23805,0.000607610265685,2.22325e-05
PO3F3_HUMAN.H10MO.D,69345,0.00150574666968,0.000268608
IRX2_HUMAN.H10MO.D,73509,0.00189073991764,0.000287592
KAISO_HUMAN.H10MO.S,16350,0.000393793798469,2.08616e-06
MYB_HUMAN.H10MO.C,26287,0.000508499310013,2.44081e-05
GFI1_HUMAN.H10MO.C,13365,0.000256488253283,1.15931e-05
ETV4_HUMAN.H10MO.B,14059,0.000414193730425,1.2219e-06
NR5A2_HUMAN.H10MO.C,10323,0.000110015454841,1.46925e-05
HBP1_HUMAN.H10MO.D,16637,0.000484082027444,1.23382e-05
ARX_HUMAN.H10MO.D,26364,0.000563092661959,5.40614e-05
EMX2_HUMAN.H10MO.D,27173,0.000682534083027,3.29316e-05
ARNT2_HUMAN.H10MO.D,64429,0.00144476666104,0.00022167
ZN333_HUMAN.H10MO.D,45117,0.00107609624648,0.000107467
NR2E1_HUMAN.H10MO.D,21161,0.000551712281912,2.56598e-05
FOXA3_HUMAN.H10MO.C,49131,0.00114485235505,0.000224441
BARX2_HUMAN.H10MO.D,29525,0.000879059674604,4.50611e-05
TEF_HUMAN.H10MO.D,28131,0.000977833337508,5.08726e-05
ONEC3_HUMAN.H10MO.D,24821,0.000710720557013,8.75294e-05
ONEC2_HUMAN.H10MO.D,40504,0.00108526295414,0.000177771
ZN282_HUMAN.H10MO.D,54532,0.00129335115004,1.8239e-05
